fold,row,group,partition
2,623,1035,outer_test
2,625,500,outer_test
2,629,867,outer_test
2,638,1148,outer_test
2,641,1511,outer_test
2,665,1316,outer_test
2,667,1344,outer_test
2,671,2022,outer_test
2,675,2017,outer_test
2,683,1605,outer_test
2,684,37,outer_test
2,686,1952,outer_test
2,690,195,outer_test
2,695,352,outer_test
2,696,1596,outer_test
2,697,2005,outer_test
2,698,562,outer_test
2,704,1734,outer_test
2,706,1177,outer_test
2,714,956,outer_test
2,715,1853,outer_test
2,718,1687,outer_test
2,719,1722,outer_test
2,724,678,outer_test
2,728,1059,outer_test
2,731,978,outer_test
2,732,1786,outer_test
2,733,1145,outer_test
2,755,771,outer_test
2,756,873,outer_test
2,758,668,outer_test
2,761,1937,outer_test
2,763,1416,outer_test
2,764,1331,outer_test
2,769,1229,outer_test
2,772,1211,outer_test
2,782,1081,outer_test
2,788,796,outer_test
2,795,262,outer_test
2,802,199,outer_test
2,817,2001,outer_test
2,821,684,outer_test
2,822,490,outer_test
2,823,1962,outer_test
2,827,288,outer_test
2,831,1836,outer_test
2,835,740,outer_test
2,839,123,outer_test
2,840,1224,outer_test
2,841,145,outer_test
2,846,1470,outer_test
2,847,1280,outer_test
2,849,1425,outer_test
2,851,622,outer_test
2,855,1790,outer_test
2,868,1021,outer_test
2,872,140,outer_test
2,875,238,outer_test
2,878,271,outer_test
2,880,1794,outer_test
2,881,1605,outer_test
2,888,388,outer_test
2,898,134,outer_test
2,914,1579,outer_test
2,931,1937,outer_test
2,939,1453,outer_test
2,940,9,outer_test
2,948,446,outer_test
2,949,310,outer_test
2,959,1101,outer_test
2,963,440,outer_test
2,965,1552,outer_test
2,966,1857,outer_test
2,982,1024,outer_test
2,987,1157,outer_test
2,989,610,outer_test
2,1009,766,outer_test
2,1018,228,outer_test
2,1020,222,outer_test
2,1021,292,outer_test
2,1027,159,outer_test
2,1034,1906,outer_test
2,1035,1071,outer_test
2,1040,1377,outer_test
2,1051,504,outer_test
2,1072,1370,outer_test
2,1075,764,outer_test
2,1076,778,outer_test
2,1084,1693,outer_test
2,1091,2012,outer_test
2,1096,634,outer_test
2,1098,1943,outer_test
2,1099,1632,outer_test
2,1108,495,outer_test
2,1124,1765,outer_test
2,1135,1533,outer_test
2,1142,1637,outer_test
2,1148,1187,outer_test
2,1156,336,outer_test
2,1161,87,outer_test
2,1162,1309,outer_test
2,1168,1320,outer_test
2,1175,98,outer_test
2,1177,1996,outer_test
2,1183,78,outer_test
2,1186,1113,outer_test
2,1199,522,outer_test
2,1201,119,outer_test
2,1202,432,outer_test
2,1204,1885,outer_test
2,1205,994,outer_test
2,1207,326,outer_test
2,1209,1244,outer_test
2,1214,266,outer_test
2,1228,638,outer_test
2,1235,925,outer_test
2,1236,1255,outer_test
2,1242,314,outer_test
2,1268,1655,outer_test
2,1275,1489,outer_test
2,1276,1393,outer_test
2,1278,712,outer_test
2,1283,298,outer_test
2,1298,9,outer_test
2,1299,173,outer_test
2,1301,577,outer_test
2,1302,583,outer_test
2,1303,347,outer_test
2,1318,672,outer_test
2,1333,602,outer_test
2,1336,1131,outer_test
2,1338,732,outer_test
2,1340,1432,outer_test
2,1341,848,outer_test
2,1360,566,outer_test
2,1361,890,outer_test
2,1363,857,outer_test
2,1364,1052,outer_test
2,1366,1591,outer_test
2,1368,342,outer_test
2,1388,651,outer_test
2,1389,2028,outer_test
2,1390,479,outer_test
2,1397,1518,outer_test
2,1403,1931,outer_test
2,1410,517,outer_test
2,1414,1287,outer_test
2,1415,1921,outer_test
2,1423,1552,outer_test
2,1424,936,outer_test
2,1427,504,outer_test
2,1429,153,outer_test
2,1433,1518,outer_test
2,1439,657,outer_test
2,1446,127,outer_test
2,1448,863,outer_test
2,1453,983,outer_test
2,1454,2,outer_test
2,1456,1758,outer_test
2,1457,1868,outer_test
2,1478,1449,outer_test
2,1486,282,outer_test
2,1489,997,outer_test
2,1495,1542,outer_test
2,1496,1749,outer_test
2,1499,92,outer_test
2,1502,886,outer_test
2,1505,727,outer_test
2,1506,1042,outer_test
2,1508,1698,outer_test
2,1509,102,outer_test
2,1517,466,outer_test
2,1520,1829,outer_test
2,1522,1949,outer_test
2,1526,410,outer_test
2,1530,1698,outer_test
2,1539,1553,outer_test
2,1541,1484,outer_test
2,1548,548,outer_test
2,1550,1377,outer_test
2,1553,1343,outer_test
2,1554,1265,outer_test
2,1556,1742,outer_test
2,1558,199,outer_test
2,1561,1161,outer_test
2,1563,1728,outer_test
2,1567,169,outer_test
2,1571,92,outer_test
2,1572,1399,outer_test
2,1578,109,outer_test
2,1579,825,outer_test
2,1586,1776,outer_test
2,1591,1350,outer_test
2,1595,1430,outer_test
2,1599,1135,outer_test
2,1607,339,outer_test
2,1608,747,outer_test
2,1612,471,outer_test
2,1616,1986,outer_test
2,1617,1781,outer_test
2,1620,1219,outer_test
2,1621,245,outer_test
2,1626,1096,outer_test
2,1630,1194,outer_test
2,1631,1276,outer_test
2,1632,1299,outer_test
2,1633,456,outer_test
2,1637,23,outer_test
2,1641,1050,outer_test
2,1646,1802,outer_test
2,1650,803,outer_test
2,1654,5,outer_test
2,1656,1061,outer_test
2,1657,1745,outer_test
2,1662,1873,outer_test
2,1663,63,outer_test
2,1664,178,outer_test
2,1670,1958,outer_test
2,1676,1091,outer_test
2,1677,1140,outer_test
2,1678,1991,outer_test
2,1681,1506,outer_test
2,1687,897,outer_test
2,1691,843,outer_test
2,1694,404,outer_test
2,1703,594,outer_test
2,1707,1517,outer_test
2,1708,276,outer_test
2,1716,527,outer_test
2,1717,14,outer_test
2,1724,1642,outer_test
2,1726,783,outer_test
2,1727,903,outer_test
2,1730,1172,outer_test
2,1733,668,outer_test
2,1735,1644,outer_test
2,1736,1124,outer_test
2,1738,676,outer_test
2,1741,1465,outer_test
2,1742,374,outer_test
2,1751,428,outer_test
2,1758,815,outer_test
2,1760,1911,outer_test
2,1764,602,outer_test
2,1766,1880,outer_test
2,1767,82,outer_test
2,1768,1660,outer_test
2,1774,1753,outer_test
2,1776,1260,outer_test
2,1785,382,outer_test
2,1796,1050,outer_test
2,1797,1797,outer_test
2,1802,1042,outer_test
2,1807,1790,outer_test
2,1814,203,outer_test
2,1816,1475,outer_test
2,1821,1823,outer_test
2,1823,1702,outer_test
2,1838,430,outer_test
2,1847,530,outer_test
2,1849,1152,outer_test
2,1862,321,outer_test
2,1875,1968,outer_test
2,1880,811,outer_test
2,1884,1681,outer_test
2,1889,1676,outer_test
2,1891,511,outer_test
2,1895,44,outer_test
2,1900,73,outer_test
2,1903,1108,outer_test
2,1906,1235,outer_test
2,1913,1432,outer_test
2,1918,1338,outer_test
2,1922,29,outer_test
2,1925,1241,outer_test
2,1928,833,outer_test
2,1931,705,outer_test
2,1935,1626,outer_test
2,1948,1494,outer_test
2,1949,1250,outer_test
2,1956,1802,outer_test
2,1958,1916,outer_test
2,1965,1006,outer_test
2,1970,570,outer_test
2,1978,82,outer_test
2,1992,8,outer_test
2,1999,1613,outer_test
2,2001,1906,outer_test
2,2002,31,outer_test
2,2032,838,outer_test
2,2040,1705,outer_test
2,2054,1742,outer_test
2,2062,1889,outer_test
2,2067,1358,outer_test
2,2077,789,outer_test
2,2080,1749,outer_test
2,2089,554,outer_test
2,2090,330,outer_test
2,2093,1648,outer_test
2,2094,138,outer_test
2,2102,1081,outer_test
2,2106,538,outer_test
2,2110,49,outer_test
2,2116,1584,outer_test
2,2119,904,outer_test
2,2120,700,outer_test
2,2124,1500,outer_test
2,2130,1890,outer_test
2,2138,916,outer_test
2,2139,616,outer_test
2,2141,642,outer_test
2,2161,1569,outer_test
2,2162,806,outer_test
2,2169,1529,outer_test
2,2172,798,outer_test
2,2175,872,outer_test
2,2183,941,outer_test
2,2188,357,outer_test
2,2190,1425,outer_test
2,2196,988,outer_test
2,2201,1432,outer_test
2,2203,1000,outer_test
2,2207,1217,outer_test
2,2211,1665,outer_test
2,2215,1194,outer_test
2,2216,974,outer_test
2,2217,588,outer_test
2,2218,1841,outer_test
2,2224,1166,outer_test
2,2225,1559,outer_test
2,2230,545,outer_test
2,2234,362,outer_test
2,2235,717,outer_test
3,0,611,fit
3,3,1133,fit
3,4,953,fit
3,5,1799,fit
3,6,1977,fit
3,7,431,fit
3,8,951,fit
3,9,716,fit
3,10,729,fit
3,13,966,fit
3,14,573,fit
3,18,210,fit
3,19,1245,fit
3,20,249,fit
3,21,7,fit
3,22,514,fit
3,24,1670,fit
3,26,1967,fit
3,28,377,fit
3,30,1533,fit
3,31,38,fit
3,32,737,fit
3,33,1919,fit
3,34,1199,fit
3,35,884,fit
3,40,708,fit
3,41,1671,fit
3,43,1744,fit
3,45,77,fit
3,47,1608,fit
3,51,277,fit
3,52,1720,fit
3,53,88,fit
3,54,254,fit
3,55,1504,fit
3,56,142,fit
3,58,61,fit
3,59,1210,fit
3,60,1841,fit
3,62,1851,fit
3,63,303,fit
3,64,1588,fit
3,65,963,fit
3,68,1712,fit
3,69,753,fit
3,72,152,fit
3,73,682,fit
3,74,532,fit
3,76,1026,fit
3,79,692,fit
3,82,79,fit
3,83,38,fit
3,84,1940,fit
3,86,506,fit
3,87,1056,fit
3,88,2010,fit
3,90,1222,fit
3,91,1163,fit
3,95,223,fit
3,99,1477,fit
3,100,746,fit
3,101,113,fit
3,103,1286,fit
3,105,1984,fit
3,106,1239,fit
3,107,797,fit
3,108,234,fit
3,110,1717,fit
3,111,1016,fit
3,113,1729,fit
3,115,987,fit
3,117,1757,fit
3,120,418,fit
3,121,1112,fit
3,122,1653,fit
3,123,1576,fit
3,124,1263,fit
3,125,1376,fit
3,126,371,fit
3,129,1237,fit
3,131,1011,fit
3,133,823,fit
3,138,660,fit
3,140,1478,fit
3,143,690,fit
3,145,52,fit
3,146,722,fit
3,147,1639,fit
3,151,589,fit
3,153,123,fit
3,155,888,fit
3,158,845,fit
3,161,959,fit
3,162,742,fit
3,165,182,fit
3,166,1486,fit
3,168,283,fit
3,169,1875,fit
3,170,1139,fit
3,171,206,fit
3,174,564,fit
3,175,1154,fit
3,176,698,fit
3,177,829,fit
3,178,730,fit
3,183,572,fit
3,185,391,fit
3,186,1674,fit
3,187,1833,fit
3,188,45,fit
3,189,94,fit
3,190,1981,fit
3,192,58,fit
3,193,786,fit
3,195,1896,fit
3,196,526,fit
3,198,413,fit
3,199,1355,fit
3,200,1040,fit
3,202,1271,fit
3,203,308,fit
3,205,911,fit
3,207,899,fit
3,208,1934,fit
3,209,409,fit
3,210,751,fit
3,214,735,fit
3,216,1142,fit
3,217,53,fit
3,218,1371,fit
3,219,1409,fit
3,220,1209,fit
3,223,913,fit
3,225,1013,fit
3,227,390,fit
3,228,1714,fit
3,229,1684,fit
3,232,1556,fit
3,233,1290,fit
3,238,396,fit
3,239,2011,fit
3,240,1884,fit
3,241,694,fit
3,243,946,fit
3,244,1899,fit
3,245,1136,fit
3,246,1243,fit
3,248,1615,fit
3,250,1593,fit
3,252,1537,fit
3,253,502,fit
3,254,600,fit
3,255,647,fit
3,256,1147,fit
3,257,1207,fit
3,259,395,fit
3,260,940,fit
3,261,84,fit
3,262,1066,fit
3,263,216,fit
3,264,1415,fit
3,265,1668,fit
3,266,1192,fit
3,267,1004,fit
3,269,1498,fit
3,271,1710,fit
3,272,1404,fit
3,273,791,fit
3,275,1302,fit
3,277,1150,fit
3,278,914,fit
3,279,1013,fit
3,281,1847,fit
3,282,1930,fit
3,283,1382,fit
3,285,472,fit
3,286,1865,fit
3,287,644,fit
3,288,1780,fit
3,289,605,fit
3,291,834,fit
3,293,892,fit
3,294,1384,fit
3,295,1954,fit
3,297,475,fit
3,298,625,fit
3,301,2031,fit
3,305,759,fit
3,307,1269,fit
3,309,1926,fit
3,310,2030,fit
3,311,1960,fit
3,315,165,fit
3,316,1082,fit
3,317,1456,fit
3,318,66,fit
3,319,545,fit
3,321,42,fit
3,322,1170,fit
3,323,1808,fit
3,325,540,fit
3,326,902,fit
3,328,1610,fit
3,329,1669,fit
3,330,1182,fit
3,331,1177,fit
3,332,1747,fit
3,334,1408,fit
3,336,1190,fit
3,337,339,fit
3,338,453,fit
3,339,1683,fit
3,340,1479,fit
3,341,297,fit
3,343,1074,fit
3,344,334,fit
3,345,428,fit
3,347,416,fit
3,352,1814,fit
3,353,1258,fit
3,355,340,fit
3,356,1276,fit
3,357,1840,fit
3,358,1956,fit
3,359,961,fit
3,360,84,fit
3,361,492,fit
3,364,1523,fit
3,365,1651,fit
3,366,2022,fit
3,367,1659,fit
3,370,51,fit
3,371,126,fit
3,372,1698,fit
3,378,1727,fit
3,379,148,fit
3,381,1023,fit
3,382,1087,fit
3,386,1515,fit
3,388,486,fit
3,391,1414,fit
3,392,653,fit
3,393,333,fit
3,394,212,fit
3,395,2006,fit
3,396,1291,fit
3,397,931,fit
3,398,945,fit
3,399,447,fit
3,400,128,fit
3,401,889,fit
3,403,1558,fit
3,405,951,fit
3,406,813,fit
3,407,1979,fit
3,408,1367,fit
3,409,89,fit
3,410,725,fit
3,411,380,fit
3,412,1444,fit
3,413,923,fit
3,414,656,fit
3,415,253,fit
3,416,519,fit
3,417,1829,fit
3,418,223,fit
3,419,441,fit
3,421,958,fit
3,422,482,fit
3,423,379,fit
3,424,1434,fit
3,426,536,fit
3,428,1673,fit
3,430,1001,fit
3,432,1387,fit
3,433,662,fit
3,434,501,fit
3,435,1298,fit
3,436,436,fit
3,437,925,fit
3,443,1118,fit
3,448,1253,fit
3,449,279,fit
3,450,1616,fit
3,451,1990,fit
3,452,1540,fit
3,454,670,fit
3,455,386,fit
3,456,112,fit
3,457,1450,fit
3,458,1394,fit
3,459,448,fit
3,460,1415,fit
3,461,758,fit
3,465,718,fit
3,469,626,fit
3,470,1381,fit
3,471,1964,fit
3,474,1532,fit
3,475,782,fit
3,476,196,fit
3,481,189,fit
3,482,268,fit
3,486,487,fit
3,488,1970,fit
3,491,882,fit
3,492,968,fit
3,494,784,fit
3,495,1054,fit
3,496,1184,fit
3,497,481,fit
3,498,1313,fit
3,499,1193,fit
3,500,1544,fit
3,501,1387,fit
3,502,1262,fit
3,503,1818,fit
3,505,1227,fit
3,508,1806,fit
3,510,366,fit
3,511,246,fit
3,512,805,fit
3,513,1323,fit
3,515,1594,fit
3,516,1863,fit
3,517,1978,fit
3,518,461,fit
3,520,1442,fit
3,523,909,fit
3,526,1611,fit
3,527,1272,fit
3,528,445,fit
3,529,1771,fit
3,530,1319,fit
3,532,1931,fit
3,533,97,fit
3,536,1679,fit
3,537,674,fit
3,538,1285,fit
3,539,2014,fit
3,541,1030,fit
3,542,1359,fit
3,545,792,fit
3,546,1090,fit
3,547,415,fit
3,549,183,fit
3,552,1305,fit
3,556,684,fit
3,557,1115,fit
3,558,13,fit
3,560,867,fit
3,561,1360,fit
3,562,144,fit
3,565,1886,fit
3,566,1858,fit
3,569,1574,fit
3,570,331,fit
3,571,18,fit
3,572,713,fit
3,573,1973,fit
3,576,748,fit
3,577,1704,fit
3,578,1670,fit
3,582,427,fit
3,583,1218,fit
3,584,217,fit
3,586,1812,fit
3,587,768,fit
3,588,617,fit
3,589,337,fit
3,591,640,fit
3,592,967,fit
3,594,627,fit
3,596,233,fit
3,597,1564,fit
3,598,1449,fit
3,599,1628,fit
3,600,1695,fit
3,601,420,fit
3,602,1446,fit
3,606,422,fit
3,607,1701,fit
3,609,1756,fit
3,610,1926,fit
3,611,373,fit
3,612,1327,fit
3,614,770,fit
3,616,1634,fit
3,617,1064,fit
3,618,664,fit
3,619,1602,fit
3,620,19,fit
3,621,1958,fit
3,622,587,fit
3,623,1035,fit
3,624,392,fit
3,626,982,fit
3,627,1657,fit
3,629,867,fit
3,631,731,fit
3,633,788,fit
3,638,1148,fit
3,639,1578,fit
3,640,1994,fit
3,641,1511,fit
3,643,2015,fit
3,645,1160,fit
3,646,724,fit
3,649,1763,fit
3,650,269,fit
3,652,1205,fit
3,655,1483,fit
3,656,1725,fit
3,657,1047,fit
3,658,1727,fit
3,659,850,fit
3,660,1972,fit
3,661,1788,fit
3,664,739,fit
3,665,1316,fit
3,666,225,fit
3,667,1344,fit
3,669,1678,fit
3,670,1877,fit
3,671,2022,fit
3,672,1468,fit
3,673,591,fit
3,674,1126,fit
3,676,1304,fit
3,679,272,fit
3,680,293,fit
3,681,384,fit
3,683,1605,fit
3,684,37,fit
3,685,1342,fit
3,686,1952,fit
3,687,800,fit
3,688,643,fit
3,689,571,fit
3,690,195,fit
3,692,346,fit
3,694,1601,fit
3,695,352,fit
3,696,1596,fit
3,698,562,fit
3,700,230,fit
3,701,2026,fit
3,703,1587,fit
3,704,1734,fit
3,705,300,fit
3,706,1177,fit
3,708,973,fit
3,709,1058,fit
3,710,1566,fit
3,713,847,fit
3,715,1853,fit
3,716,1332,fit
3,719,1722,fit
3,720,930,fit
3,721,1215,fit
3,722,899,fit
3,724,678,fit
3,725,1100,fit
3,726,744,fit
3,727,202,fit
3,729,254,fit
3,732,1786,fit
3,733,1145,fit
3,736,743,fit
3,740,1838,fit
3,741,537,fit
3,743,1435,fit
3,744,1784,fit
3,746,48,fit
3,747,669,fit
3,748,353,fit
3,749,850,fit
3,752,777,fit
3,754,1645,fit
3,755,771,fit
3,757,1816,fit
3,758,668,fit
3,760,256,fit
3,761,1937,fit
3,762,1951,fit
3,763,1416,fit
3,764,1331,fit
3,765,1635,fit
3,767,1947,fit
3,768,1144,fit
3,769,1229,fit
3,770,927,fit
3,772,1211,fit
3,773,763,fit
3,778,349,fit
3,782,1081,fit
3,785,258,fit
3,786,1604,fit
3,788,796,fit
3,789,1933,fit
3,791,187,fit
3,792,68,fit
3,793,1247,fit
3,794,1700,fit
3,795,262,fit
3,796,281,fit
3,797,460,fit
3,798,991,fit
3,799,2020,fit
3,800,285,fit
3,801,1732,fit
3,803,1761,fit
3,804,242,fit
3,808,1300,fit
3,810,1691,fit
3,811,1089,fit
3,812,624,fit
3,813,1283,fit
3,814,65,fit
3,817,2001,fit
3,818,474,fit
3,819,1457,fit
3,821,684,fit
3,822,490,fit
3,823,1962,fit
3,825,1499,fit
3,826,26,fit
3,827,288,fit
3,828,1536,fit
3,829,156,fit
3,831,1836,fit
3,833,1356,fit
3,834,992,fit
3,836,1238,fit
3,837,1169,fit
3,839,123,fit
3,840,1224,fit
3,841,145,fit
3,842,198,fit
3,846,1470,fit
3,847,1280,fit
3,849,1425,fit
3,852,2018,fit
3,853,121,fit
3,854,998,fit
3,855,1790,fit
3,858,808,fit
3,859,715,fit
3,861,306,fit
3,865,4,fit
3,866,1983,fit
3,867,1401,fit
3,868,1021,fit
3,869,1531,fit
3,871,227,fit
3,872,140,fit
3,874,1420,fit
3,878,271,fit
3,879,1768,fit
3,880,1794,fit
3,881,1605,fit
3,883,1366,fit
3,886,1811,fit
3,888,388,fit
3,889,1122,fit
3,894,809,fit
3,898,134,fit
3,899,802,fit
3,900,683,fit
3,901,449,fit
3,902,2021,fit
3,904,1792,fit
3,907,11,fit
3,912,108,fit
3,915,1348,fit
3,916,1407,fit
3,917,1421,fit
3,919,150,fit
3,920,1872,fit
3,923,259,fit
3,924,437,fit
3,926,1769,fit
3,927,855,fit
3,929,1296,fit
3,930,1525,fit
3,931,1937,fit
3,934,1273,fit
3,935,412,fit
3,936,895,fit
3,937,494,fit
3,938,236,fit
3,939,1453,fit
3,940,9,fit
3,942,1779,fit
3,943,680,fit
3,948,446,fit
3,949,310,fit
3,951,921,fit
3,952,1935,fit
3,953,1326,fit
3,954,629,fit
3,955,1009,fit
3,957,772,fit
3,959,1101,fit
3,960,1125,fit
3,961,1410,fit
3,962,1279,fit
3,963,440,fit
3,965,1552,fit
3,966,1857,fit
3,967,709,fit
3,969,707,fit
3,970,69,fit
3,972,1577,fit
3,974,1100,fit
3,976,1315,fit
3,978,799,fit
3,979,894,fit
3,981,71,fit
3,982,1024,fit
3,986,780,fit
3,987,1157,fit
3,990,1216,fit
3,994,1875,fit
3,995,1856,fit
3,996,1436,fit
3,999,1168,fit
3,1000,631,fit
3,1001,1850,fit
3,1003,1103,fit
3,1005,792,fit
3,1007,1563,fit
3,1008,161,fit
3,1009,766,fit
3,1011,497,fit
3,1013,1130,fit
3,1014,1731,fit
3,1015,1822,fit
3,1018,228,fit
3,1019,1624,fit
3,1020,222,fit
3,1021,292,fit
3,1022,818,fit
3,1023,1864,fit
3,1027,159,fit
3,1028,1252,fit
3,1030,231,fit
3,1031,2010,fit
3,1032,248,fit
3,1034,1906,fit
3,1035,1071,fit
3,1037,551,fit
3,1039,1595,fit
3,1040,1377,fit
3,1041,1346,fit
3,1042,1051,fit
3,1043,697,fit
3,1044,467,fit
3,1045,341,fit
3,1046,2029,fit
3,1047,1130,fit
3,1048,261,fit
3,1049,1751,fit
3,1051,504,fit
3,1053,1971,fit
3,1054,650,fit
3,1055,86,fit
3,1057,275,fit
3,1059,1907,fit
3,1060,1855,fit
3,1061,1053,fit
3,1063,1512,fit
3,1064,33,fit
3,1065,1365,fit
3,1066,1389,fit
3,1068,1897,fit
3,1070,612,fit
3,1071,139,fit
3,1075,764,fit
3,1076,778,fit
3,1077,1413,fit
3,1078,1472,fit
3,1079,323,fit
3,1080,1075,fit
3,1082,1049,fit
3,1085,979,fit
3,1086,1025,fit
3,1089,1594,fit
3,1090,126,fit
3,1095,828,fit
3,1096,634,fit
3,1097,1530,fit
3,1098,1943,fit
3,1099,1632,fit
3,1101,1473,fit
3,1102,74,fit
3,1103,273,fit
3,1107,1547,fit
3,1113,1775,fit
3,1114,1491,fit
3,1115,844,fit
3,1116,864,fit
3,1117,917,fit
3,1120,1821,fit
3,1123,954,fit
3,1124,1765,fit
3,1130,1369,fit
3,1131,1871,fit
3,1132,25,fit
3,1133,129,fit
3,1134,549,fit
3,1135,1533,fit
3,1137,418,fit
3,1138,711,fit
3,1139,1289,fit
3,1140,322,fit
3,1142,1637,fit
3,1143,1275,fit
3,1144,934,fit
3,1145,499,fit
3,1146,949,fit
3,1147,1589,fit
3,1150,1197,fit
3,1152,1526,fit
3,1153,219,fit
3,1157,1892,fit
3,1158,934,fit
3,1159,368,fit
3,1160,1828,fit
3,1162,1309,fit
3,1164,1718,fit
3,1167,584,fit
3,1170,1474,fit
3,1171,962,fit
3,1173,496,fit
3,1175,98,fit
3,1176,60,fit
3,1177,1996,fit
3,1178,1165,fit
3,1179,1257,fit
3,1180,90,fit
3,1181,489,fit
3,1182,1105,fit
3,1184,557,fit
3,1188,812,fit
3,1190,604,fit
3,1192,1150,fit
3,1193,1635,fit
3,1195,633,fit
3,1197,1352,fit
3,1198,171,fit
3,1199,522,fit
3,1201,119,fit
3,1204,1885,fit
3,1205,994,fit
3,1206,247,fit
3,1207,326,fit
3,1209,1244,fit
3,1212,1904,fit
3,1213,1548,fit
3,1215,653,fit
3,1216,181,fit
3,1218,1373,fit
3,1221,691,fit
3,1222,1185,fit
3,1223,507,fit
3,1226,57,fit
3,1227,177,fit
3,1228,638,fit
3,1229,406,fit
3,1231,598,fit
3,1234,1696,fit
3,1235,925,fit
3,1236,1255,fit
3,1237,513,fit
3,1238,1631,fit
3,1242,314,fit
3,1243,462,fit
3,1244,1322,fit
3,1246,393,fit
3,1248,1685,fit
3,1249,2024,fit
3,1250,419,fit
3,1252,363,fit
3,1253,859,fit
3,1254,1032,fit
3,1256,1755,fit
3,1257,1855,fit
3,1259,320,fit
3,1262,1530,fit
3,1263,1867,fit
3,1265,1020,fit
3,1268,1655,fit
3,1270,858,fit
3,1271,1752,fit
3,1272,302,fit
3,1273,1363,fit
3,1274,378,fit
3,1275,1489,fit
3,1276,1393,fit
3,1278,712,fit
3,1280,1314,fit
3,1281,1347,fit
3,1282,1893,fit
3,1283,298,fit
3,1285,1834,fit
3,1287,197,fit
3,1288,1884,fit
3,1289,1397,fit
3,1290,1141,fit
3,1291,1079,fit
3,1292,1985,fit
3,1293,578,fit
3,1296,209,fit
3,1297,1686,fit
3,1298,9,fit
3,1299,173,fit
3,1301,577,fit
3,1302,583,fit
3,1303,347,fit
3,1305,1036,fit
3,1307,659,fit
3,1308,311,fit
3,1310,981,fit
3,1313,263,fit
3,1316,1431,fit
3,1317,1796,fit
3,1318,672,fit
3,1319,1068,fit
3,1320,1571,fit
3,1322,750,fit
3,1323,1813,fit
3,1324,1912,fit
3,1325,1007,fit
3,1329,1827,fit
3,1330,1905,fit
3,1331,960,fit
3,1332,1292,fit
3,1333,602,fit
3,1334,819,fit
3,1335,1307,fit
3,1339,275,fit
3,1340,1432,fit
3,1341,848,fit
3,1342,1058,fit
3,1344,1477,fit
3,1345,1527,fit
3,1346,549,fit
3,1348,1738,fit
3,1349,2007,fit
3,1351,1568,fit
3,1352,1076,fit
3,1353,21,fit
3,1354,442,fit
3,1356,107,fit
3,1357,623,fit
3,1358,1391,fit
3,1359,1618,fit
3,1360,566,fit
3,1361,890,fit
3,1362,1550,fit
3,1365,2026,fit
3,1367,1622,fit
3,1368,342,fit
3,1370,800,fit
3,1372,1213,fit
3,1373,918,fit
3,1375,1129,fit
3,1380,0,fit
3,1382,908,fit
3,1383,1562,fit
3,1387,862,fit
3,1388,651,fit
3,1389,2028,fit
3,1390,479,fit
3,1393,1451,fit
3,1394,524,fit
3,1395,1150,fit
3,1397,1518,fit
3,1399,1966,fit
3,1400,1191,fit
3,1401,1939,fit
3,1403,1931,fit
3,1404,606,fit
3,1405,1015,fit
3,1406,1233,fit
3,1407,1740,fit
3,1408,1899,fit
3,1409,135,fit
3,1410,517,fit
